repo_name,year,Sum_of_Smells,file,MethodLength,NPathComplexity,AvoidInlineConditionals,NestedIfDepth,VisibilityModifier,ccp
intuit/karate,2017,4503.0,31,2.0,10.0,43.0,81.0,36.0,0.3267619863013698
intuit/karate,2018,4159.0,30,2.0,9.0,41.0,80.0,34.0,0.2189835329341317
intuit/karate,2019,2581.0,8,2.0,7.0,28.0,85.0,20.0,0.2275578747628083
iotaledger/iri,2017,3443.0,19,0.0,3.0,34.0,7.0,29.0,0.19802910958904116
iotaledger/iri,2018,6786.0,45,0.0,3.0,42.0,16.0,108.0,0.25527777777777777
iotaledger/iri,2019,9475.0,86,0.0,3.0,60.0,16.0,113.0,0.2922711111111111
ist-dresden/composum-platform,2017,290.0,1,0.0,1.0,6.0,0.0,15.0,0.26025
ist-dresden/composum-platform,2019,3737.0,14,0.0,8.0,49.0,31.0,51.0,0.2481353591160221
ist-dsi/fenixedu-id-cards,2019,101.0,1,0.0,0.0,1.0,0.0,0.0,0.3901341463414634
itachi1706/CheesecakeUtilities,2017,1383.0,9,0.0,1.0,11.0,6.0,38.0,0.2409135802469136
itachi1706/CheesecakeUtilities,2018,594.0,5,0.0,0.0,2.0,0.0,3.0,0.3222946859903381
itachi1706/CheesecakeUtilities,2019,2909.0,22,0.0,9.0,33.0,14.0,70.0,0.30499999999999994
iterate-ch/cyberduck,2017,26718.0,350,8.0,60.0,246.0,275.0,110.0,0.2700859499733901
iterate-ch/cyberduck,2018,20676.0,188,8.0,58.0,233.0,243.0,63.0,0.276531185031185
iterate-ch/cyberduck,2019,19953.0,141,7.0,52.0,232.0,247.0,70.0,0.23821712538226295
jaamsim/jaamsim,2017,19481.0,15,5.0,22.0,13.0,10.0,102.0,0.05567857142857142
jaamsim/jaamsim,2018,23235.0,27,9.0,24.0,4.0,16.0,110.0,0.03727377521613832
jaamsim/jaamsim,2019,27402.0,26,9.0,25.0,7.0,19.0,135.0,0.054828976034858395
jaffa-projects/jaffa-framework,2017,2980.0,30,0.0,3.0,11.0,18.0,3.0,0.21633644859813084
jaffa-projects/jaffa-framework,2018,5223.0,29,0.0,11.0,55.0,59.0,8.0,0.3075
jaffa-projects/jaffa-framework,2019,2531.0,5,2.0,9.0,23.0,62.0,2.0,0.1961345029239766
jamesagnew/hapi-fhir,2017,248911.0,1094,106.0,578.0,207.0,612.0,29.0,0.3167664335664335
jamesdbloom/mockserver,2017,2122.0,19,1.0,1.0,14.0,7.0,23.0,0.24517379679144385
jamesdbloom/mockserver,2018,1100.0,11,0.0,1.0,12.0,10.0,6.0,0.20730633802816897
jamesdbloom/mockserver,2019,1161.0,5,0.0,0.0,24.0,0.0,2.0,0.26764960629921253
jamorham/xDrip-plus,2017,24594.0,61,9.0,54.0,122.0,428.0,414.0,0.2029532710280373
jamorham/xDrip-plus,2018,42643.0,121,27.0,113.0,399.0,885.0,631.0,0.0901407284768212
jamorham/xDrip-plus,2019,15166.0,19,15.0,45.0,154.0,396.0,128.0,0.09526262626262627
javaito/HolandaCatalinaFw,2017,1466.0,13,0.0,1.0,2.0,7.0,0.0,0.31143464052287584
javaito/HolandaCatalinaFw,2018,2385.0,4,3.0,4.0,8.0,31.0,0.0,0.2759125
javaito/HolandaCatalinaFw,2019,4671.0,8,4.0,8.0,12.0,89.0,0.0,0.5068510638297872
javamelody/javamelody,2017,5618.0,10,0.0,0.0,3.0,8.0,0.0,0.15433093525179856
javers/javers,2017,2761.0,27,0.0,0.0,6.0,1.0,1.0,0.2837092511013216
javers/javers,2018,1641.0,16,0.0,0.0,1.0,0.0,1.0,0.3283478260869565
javers/javers,2019,1478.0,18,0.0,0.0,1.0,0.0,4.0,0.4048269230769231
jcryptool/crypto,2017,10849.0,18,9.0,7.0,7.0,7.0,289.0,0.3662918287937743
jcryptool/crypto,2019,43167.0,82,28.0,42.0,109.0,301.0,329.0,0.17235971223021582
jdmonin/JSettlers2,2017,24558.0,10,31.0,93.0,127.0,372.0,213.0,0.02515984405458089
jdmonin/JSettlers2,2018,24649.0,9,32.0,83.0,135.0,343.0,248.0,0.02998013245033112
jdmonin/JSettlers2,2019,55343.0,32,70.0,191.0,363.0,741.0,572.0,0.060650793650793636
jenetics/jenetics,2017,23882.0,235,1.0,1.0,115.0,1.0,134.0,0.06825806451612904
jenetics/jenetics,2018,15790.0,100,1.0,2.0,99.0,3.0,18.0,0.04724
jenetics/jenetics,2019,15255.0,112,0.0,1.0,93.0,1.0,20.0,0.04741463414634146
jenkinsci/analysis-model,2017,946.0,21,0.0,0.0,1.0,2.0,0.0,0.16668181818181815
jenkinsci/analysis-model,2018,1142.0,23,0.0,2.0,3.0,2.0,14.0,0.18922673031026246
jenkinsci/analysis-model,2019,969.0,15,0.0,1.0,6.0,0.0,0.0,0.18205317577548008
jenkinsci/ec2-plugin,2018,2782.0,11,1.0,5.0,26.0,17.0,63.0,0.21473504273504268
jenkinsci/ec2-plugin,2019,2974.0,11,0.0,7.0,28.0,17.0,70.0,0.24572847682119206
jenkinsci/jenkins,2017,50361.0,191,6.0,53.0,315.0,142.0,386.0,0.3193075586446568
jenkinsci/jenkins,2018,41403.0,121,5.0,42.0,289.0,114.0,323.0,0.2498083333333333
jenkinsci/jenkins,2019,68755.0,312,6.0,69.0,455.0,175.0,521.0,0.19839808917197446
jenkinsci/kubernetes-plugin,2017,1522.0,10,0.0,3.0,29.0,0.0,0.0,0.2263573770491803
jenkinsci/kubernetes-plugin,2018,2293.0,13,1.0,7.0,45.0,0.0,0.0,0.13726030368763556
jenkinsci/kubernetes-plugin,2019,3601.0,15,3.0,13.0,151.0,8.0,0.0,0.15650482315112538
jitsi/jitsi-videobridge,2017,3268.0,10,3.0,10.0,18.0,76.0,30.0,0.28138957055214725
jitsi/jitsi-videobridge,2018,4305.0,11,4.0,18.0,48.0,90.0,31.0,0.3141581395348837
jitsi/jitsi-videobridge,2019,7661.0,35,6.0,21.0,77.0,122.0,55.0,0.20031407942238266
jnidzwetzki/bboxdb,2017,15638.0,64,0.0,4.0,13.0,2.0,280.0,0.1249364230540701
jnidzwetzki/bboxdb,2018,13331.0,52,1.0,4.0,6.0,1.0,214.0,0.14439999999999995
jnidzwetzki/bboxdb,2019,1519.0,3,1.0,2.0,0.0,0.0,1.0,0.2010531496062992
joinfaces/joinfaces,2017,1563.0,19,0.0,0.0,0.0,1.0,0.0,0.31283941605839416
joinfaces/joinfaces,2018,1784.0,19,0.0,0.0,0.0,0.0,0.0,0.09865277777777777
joinfaces/joinfaces,2019,255.0,2,0.0,0.0,0.0,0.0,0.0,0.1618
jolie/jolie,2018,5827.0,2,1.0,4.0,9.0,31.0,0.0,0.4706417910447761
jolie/jolie,2019,21093.0,10,4.0,12.0,18.0,67.0,1.0,0.3494536423841059
jonathanlermitage/manon,2018,137.0,2,0.0,0.0,0.0,0.0,0.0,0.06344981412639403
jonathanlermitage/manon,2019,272.0,4,0.0,0.0,0.0,0.0,0.0,0.10755153203342617
jpaulm/drawfbp,2017,10338.0,5,16.0,30.0,17.0,116.0,242.0,0.2383953488372093
jpaulm/drawfbp,2018,12192.0,6,19.0,36.0,20.0,137.0,277.0,0.08212745098039215
jpaulm/drawfbp,2019,14213.0,8,20.0,36.0,29.0,155.0,312.0,0.15715506329113926
jpschewe/fll-sw,2017,9627.0,9,2.0,15.0,13.0,49.0,3.0,0.2566075581395349
jpschewe/fll-sw,2018,8365.0,9,2.0,11.0,12.0,22.0,4.0,0.17350384615384615
jpschewe/fll-sw,2019,4675.0,2,0.0,5.0,7.0,19.0,0.0,0.19920127795527154
jtablesaw/tablesaw,2017,1046.0,1,0.0,0.0,0.0,0.0,0.0,0.18237016574585635
jtablesaw/tablesaw,2018,5890.0,28,0.0,2.0,37.0,0.0,35.0,0.16427379400260753
jtablesaw/tablesaw,2019,5213.0,22,0.0,3.0,47.0,0.0,3.0,0.2428472222222222
judovana/jenkins-scm-koji-plugin,2017,440.0,4,0.0,1.0,0.0,3.0,0.0,0.21078947368421053
judovana/jenkins-scm-koji-plugin,2019,47.0,1,0.0,0.0,0.0,0.0,0.0,0.12895379537953794
junit-team/junit-lambda,2017,6066.0,34,0.0,0.0,6.0,1.0,7.0,0.17356112054329367
junit-team/junit-lambda,2018,3756.0,10,0.0,1.0,3.0,4.0,0.0,0.17096618357487922
junkerm/specmate,2017,8931.0,26,2.0,7.0,35.0,3.0,19.0,0.1265399698340875
junkerm/specmate,2018,19724.0,134,2.0,7.0,60.0,6.0,39.0,0.21303850385038506
junkerm/specmate,2019,2247.0,6,0.0,0.0,8.0,5.0,4.0,0.2073636363636364
k9mail/k-9,2017,24185.0,55,10.0,52.0,157.0,126.0,172.0,0.19710474308300394
k9mail/k-9,2018,16323.0,33,7.0,33.0,114.0,62.0,140.0,0.09497699386503065
k9mail/k-9,2019,9080.0,14,3.0,20.0,71.0,27.0,79.0,0.05952669902912621
katsuster/ememu,2019,532.0,2,0.0,0.0,0.0,2.0,0.0,0.1253629893238434
kbase/njs_wrapper,2017,2818.0,4,1.0,7.0,27.0,14.0,5.0,0.39808000000000004
kbase/njs_wrapper,2018,3597.0,9,1.0,8.0,27.0,15.0,14.0,0.15271641791044774
kbase/njs_wrapper,2019,3806.0,8,1.0,8.0,32.0,15.0,12.0,0.04499999999999999
kbase/workspace_deluxe,2017,9578.0,10,0.0,12.0,44.0,2.0,13.0,0.1303658536585366
kbase/workspace_deluxe,2018,2634.0,3,0.0,0.0,13.0,0.0,5.0,0.20497058823529407
kbase/workspace_deluxe,2019,21509.0,38,1.0,20.0,94.0,20.0,53.0,0.18591949152542367
kermitt2/grobid,2017,19302.0,38,36.0,73.0,9.0,781.0,85.0,0.1914878048780488
kermitt2/grobid,2018,4843.0,4,7.0,20.0,1.0,237.0,47.0,0.13976923076923076
kermitt2/grobid,2019,16828.0,30,29.0,61.0,6.0,680.0,69.0,0.20358703071672352
keycloak/keycloak,2017,33554.0,176,4.0,82.0,131.0,163.0,624.0,0.2843063583815029
keycloak/keycloak,2018,11255.0,37,4.0,42.0,57.0,85.0,118.0,0.3172375434530707
keycloak/keycloak,2019,1605.0,3,0.0,4.0,11.0,19.0,5.0,0.2634325108853411
khartec/waltz,2017,7182.0,114,0.0,0.0,16.0,1.0,2.0,0.10758303249097473
khartec/waltz,2018,4079.0,48,1.0,0.0,8.0,0.0,1.0,0.12686612903225808
khartec/waltz,2019,13163.0,167,1.0,0.0,44.0,0.0,2.0,0.14985180572851806
kickstarter/android-oss,2017,4707.0,16,0.0,0.0,10.0,1.0,171.0,0.2296315789473684
kickstarter/android-oss,2018,890.0,2,0.0,0.0,4.0,0.0,29.0,0.38424479166666653
kickstarter/android-oss,2019,3493.0,9,2.0,0.0,12.0,0.0,75.0,0.31018840579710144
kiegroup/drools,2017,2005.0,7,0.0,1.0,11.0,8.0,3.0,0.4227484375
kiegroup/droolsjbpm-integration,2017,3793.0,9,0.0,1.0,0.0,0.0,5.0,0.26106788511749346
kiegroup/droolsjbpm-integration,2019,208.0,1,0.0,0.0,0.0,0.0,0.0,0.3255659574468085
kieker-monitoring/kieker,2017,20080.0,160,2.0,62.0,50.0,10.0,6.0,0.26354736842105264
kieker-monitoring/kieker,2018,34557.0,248,1.0,91.0,95.0,24.0,13.0,0.3889182795698925
kieker-monitoring/kieker,2019,2157.0,9,0.0,10.0,10.0,0.0,0.0,0.3574655172413793
kite9-org/k9,2019,1169.0,13,0.0,0.0,3.0,0.0,14.0,0.22881660899653974
kkrull/javaspec,2019,175.0,6,0.0,0.0,0.0,0.0,0.0,0.044841309823677566
klehmann/domino-jna,2017,18147.0,7,5.0,8.0,79.0,65.0,4.0,0.23936666666666664
klehmann/domino-jna,2018,21336.0,10,12.0,24.0,147.0,109.0,9.0,0.20713840830449826
klehmann/domino-jna,2019,38657.0,10,9.0,17.0,95.0,71.0,4.0,0.1596651376146789
kontalk/androidclient,2017,14695.0,59,15.0,29.0,171.0,233.0,133.0,0.17589916963226573
kontalk/androidclient,2018,13870.0,43,15.0,29.0,158.0,225.0,151.0,0.25814765100671133
kontalk/androidclient,2019,851.0,1,0.0,2.0,5.0,9.0,9.0,0.3447777777777777
korpling/ANNIS,2017,964.0,1,2.0,2.0,0.0,48.0,1.0,0.10827722772277226
korpling/ANNIS,2018,3089.0,12,1.0,7.0,22.0,36.0,3.0,0.06696808510638297
korpling/ANNIS,2019,4869.0,16,2.0,11.0,30.0,49.0,5.0,0.08622222222222224
kriztan/Pix-Art-Messenger,2017,13464.0,30,9.0,36.0,129.0,318.0,122.0,0.21333816425120766
kriztan/Pix-Art-Messenger,2018,17951.0,52,10.0,37.0,246.0,360.0,164.0,0.17862360801781738
kriztan/Pix-Art-Messenger,2019,14424.0,28,13.0,46.0,244.0,362.0,119.0,0.25066823529411764
krs-world/bridges,2017,2017.0,9,0.0,0.0,1.0,0.0,16.0,0.026978723404255316
krs-world/bridges,2018,2689.0,4,1.0,1.0,1.0,1.0,10.0,0.0365
krs-world/bridges,2019,7057.0,20,2.0,3.0,6.0,1.0,24.0,0.0723
kryptnostic/rhizome,2017,237.0,3,0.0,0.0,1.0,0.0,1.0,0.27636
kryptnostic/rhizome,2018,207.0,2,0.0,0.0,0.0,0.0,0.0,0.2292072072072072
kryptnostic/rhizome,2019,2849.0,12,0.0,1.0,16.0,3.0,21.0,0.17876878612716762
kubernetes-client/java,2017,126837.0,360,0.0,113.0,6.0,5.0,10.0,0.1442314814814815
kubernetes-client/java,2018,169571.0,476,0.0,156.0,4.0,2.0,15.0,0.16491304347826086
kubernetes-client/java,2019,855.0,4,0.0,0.0,0.0,5.0,9.0,0.18011627906976746
labsai/EDDI,2018,2290.0,25,0.0,3.0,14.0,5.0,15.0,0.2767368421052632
labsai/EDDI,2019,3182.0,35,0.0,2.0,7.0,12.0,17.0,0.2946064516129032
languagetool-org/languagetool,2017,8999.0,19,2.0,12.0,39.0,45.0,38.0,0.12444719149859032
languagetool-org/languagetool,2018,14890.0,33,3.0,25.0,48.0,65.0,57.0,0.1862745559038662
languagetool-org/languagetool,2019,22021.0,41,6.0,34.0,68.0,96.0,80.0,0.19303624233681926
langurmonkey/gaiasky,2017,13515.0,60,10.0,8.0,70.0,50.0,555.0,0.4620597907324365
langurmonkey/gaiasky,2018,15172.0,60,10.0,8.0,89.0,95.0,601.0,0.33970650730411683
langurmonkey/gaiasky,2019,28840.0,129,22.0,26.0,167.0,169.0,861.0,0.20826382978723398
lanhuaguizha/Christian,2017,558.0,6,0.0,0.0,0.0,0.0,10.0,0.07332425068119891
lanhuaguizha/Christian,2018,132.0,1,0.0,0.0,0.0,0.0,2.0,0.14363868613138686
leapcode/bitmask_android,2017,2553.0,10,1.0,1.0,12.0,8.0,10.0,0.37157024793388427
leapcode/bitmask_android,2019,1592.0,8,1.0,2.0,8.0,3.0,11.0,0.288284046692607
lessthanoptimal/BoofCV,2017,20039.0,34,1.0,14.0,30.0,22.0,309.0,0.3121457085828343
lessthanoptimal/BoofCV,2018,23432.0,29,0.0,15.0,35.0,12.0,250.0,0.3109075907590759
lessthanoptimal/BoofCV,2019,52513.0,34,1.0,12.0,49.0,11.0,283.0,0.31638150289017336
ligoj/bootstrap,2019,225.0,1,0.0,0.0,0.0,0.0,4.0,0.0021982378854625557
ligoj/plugin-prov,2017,498.0,6,0.0,0.0,0.0,0.0,3.0,0.11440485829959512
ligoj/plugin-prov,2018,966.0,4,0.0,0.0,13.0,0.0,9.0,0.1951188118811881
ligoj/plugin-prov,2019,373.0,2,0.0,0.0,0.0,0.0,14.0,0.340336569579288
line/armeria,2017,2193.0,15,0.0,1.0,10.0,3.0,2.0,0.4907547169811321
line/armeria,2018,2825.0,15,0.0,2.0,10.0,9.0,2.0,0.43707399577167017
line/armeria,2019,8691.0,44,1.0,9.0,50.0,17.0,13.0,0.5023333333333333
linkedin/ambry,2017,8749.0,17,0.0,4.0,23.0,35.0,68.0,0.2892290748898679
linkedin/ambry,2018,13851.0,17,0.0,4.0,54.0,65.0,119.0,0.3252641509433962
linkedin/ambry,2019,10943.0,11,0.0,10.0,39.0,65.0,64.0,0.2636923076923077
linkedin/pinot,2017,22401.0,55,3.0,20.0,23.0,20.0,63.0,0.3963796445880453
linkedin/pinot,2018,27155.0,46,4.0,33.0,33.0,38.0,79.0,0.3363442060085837
linkedin/pinot,2019,185.0,1,0.0,0.0,1.0,0.0,0.0,0.3136987041036717
liquibase/liquibase,2017,18570.0,86,12.0,56.0,53.0,189.0,128.0,0.3007699004975124
liquibase/liquibase,2018,17241.0,88,12.0,57.0,74.0,191.0,94.0,0.44744744744744736
liquibase/liquibase,2019,9967.0,36,12.0,35.0,48.0,143.0,121.0,0.2690178117048346
lucee/Lucee,2017,186164.0,124,36.0,254.0,566.0,604.0,131.0,0.2792872928176796
lucee/Lucee,2018,160320.0,93,25.0,206.0,525.0,655.0,158.0,0.24416940451745375
lucee/Lucee,2019,25923.0,24,12.0,99.0,202.0,195.0,21.0,0.5630583333333332
lukehutch/fast-classpath-scanner,2017,3268.0,13,3.0,13.0,61.0,25.0,28.0,0.0801525885558583
lukehutch/fast-classpath-scanner,2018,5697.0,25,3.0,23.0,111.0,85.0,76.0,0.13508830022075052
luwrain/luwrain,2017,4221.0,12,1.0,9.0,55.0,6.0,61.0,0.16811764705882354
luwrain/luwrain,2018,1806.0,8,1.0,1.0,11.0,1.0,26.0,0.14809876543209874
luwrain/luwrain,2019,4003.0,11,1.0,5.0,43.0,13.0,79.0,0.1193457249070632
madgik/exareme,2017,407.0,3,1.0,2.0,0.0,0.0,1.0,0.027320512820512826
madgik/exareme,2018,453.0,3,1.0,2.0,0.0,0.0,0.0,0.3437833333333333
madgik/exareme,2019,1602.0,11,1.0,4.0,3.0,1.0,0.0,0.3004102564102564
manifold-systems/manifold,2017,12178.0,14,0.0,7.0,34.0,23.0,3.0,0.09102298850574714
manuel3108/Gleisbelegung,2019,1830.0,9,1.0,2.0,8.0,4.0,9.0,0.10560759493670883
mapfish/mapfish-print,2017,4449.0,44,0.0,6.0,15.0,20.0,75.0,0.2659454545454545
mapfish/mapfish-print,2018,2299.0,20,0.0,5.0,7.0,11.0,24.0,0.12459055118110235
mapfish/mapfish-print,2019,989.0,8,0.0,2.0,5.0,7.0,19.0,0.11484735202492212
marklogic/java-client-api,2017,20199.0,24,2.0,32.0,130.0,40.0,110.0,0.4020990566037736
marklogic/java-client-api,2019,18138.0,8,2.0,25.0,173.0,44.0,35.0,0.06394666666666665
mars-sim/mars-sim,2017,66127.0,110,35.0,83.0,13.0,828.0,205.0,0.5931253012048192
mars-sim/mars-sim,2018,71155.0,99,39.0,93.0,8.0,988.0,197.0,0.4585340206185567
martykan/forecastie,2017,574.0,2,0.0,0.0,3.0,0.0,29.0,0.25638271604938273
martykan/forecastie,2018,465.0,1,0.0,0.0,3.0,0.0,19.0,0.24376315789473685
martykan/forecastie,2019,1188.0,7,0.0,0.0,4.0,0.0,36.0,0.126
maruTA-bis5/mattermost4j,2017,2813.0,4,0.0,0.0,1.0,0.0,0.0,0.3199166666666666
maruTA-bis5/mattermost4j,2018,168.0,1,0.0,0.0,0.0,0.0,0.0,0.2310133333333333
maruTA-bis5/mattermost4j,2019,2593.0,3,0.0,0.0,1.0,0.0,0.0,0.2155
material-components/material-components-android,2017,11051.0,10,0.0,10.0,66.0,41.0,65.0,0.32198540145985405
material-components/material-components-android,2018,2540.0,2,0.0,3.0,22.0,11.0,22.0,0.2124935400516796
material-components/material-components-android,2019,24224.0,35,1.0,13.0,178.0,55.0,102.0,0.22397894736842106
matrix-org/matrix-android-sdk,2017,11604.0,48,15.0,25.0,79.0,253.0,150.0,0.3342294197031039
matrix-org/matrix-android-sdk,2018,12626.0,54,15.0,31.0,84.0,303.0,154.0,0.2019206896551724
matrix-org/matrix-android-sdk,2019,4979.0,14,4.0,12.0,54.0,109.0,48.0,0.18566666666666667
maxcom/lorsource,2018,506.0,1,0.0,1.0,0.0,1.0,0.0,0.1580315789473684
mcMMO-Dev/mcMMO,2018,300.0,2,0.0,1.0,5.0,2.0,0.0,0.4637010309278351
mcMMO-Dev/mcMMO,2019,8536.0,54,3.0,32.0,73.0,58.0,8.0,0.283529335071708
mediathekview/MediathekView,2018,6582.0,24,6.0,11.0,43.0,79.0,79.0,0.19641232227488153
mediathekview/MediathekView,2019,9988.0,35,9.0,15.0,37.0,91.0,82.0,0.12661830742659758
mercadopago/px-android,2017,6188.0,34,0.0,2.0,9.0,17.0,297.0,0.416875
mercadopago/px-android,2018,14626.0,100,0.0,2.0,26.0,34.0,333.0,0.44054159592529707
mercadopago/px-android,2019,8856.0,91,0.0,0.0,50.0,15.0,209.0,0.2646619718309859
mesosphere/dcos-commons,2017,3821.0,36,0.0,2.0,9.0,1.0,35.0,0.3868542713567839
mesosphere/dcos-commons,2018,3956.0,25,0.0,10.0,28.0,6.0,11.0,0.3659246987951808
metaborg/nabl,2019,2646.0,29,1.0,1.0,19.0,13.0,13.0,0.3073614775725593
metasfresh/metasfresh-webui-api,2017,25988.0,80,1.0,6.0,94.0,12.0,7.0,0.17314732142857142
metasfresh/metasfresh-webui-api,2018,72130.0,257,2.0,8.0,309.0,24.0,26.0,0.1743484536082474
metasfresh/metasfresh-webui-api,2019,58407.0,158,1.0,10.0,242.0,14.0,49.0,0.10888630490956072
mickleness/pumpernickel,2018,181.0,1,0.0,0.0,0.0,0.0,1.0,0.10695744680851063
micrometer-metrics/micrometer,2017,3096.0,38,0.0,1.0,19.0,0.0,6.0,0.37268330134357
micrometer-metrics/micrometer,2018,5043.0,61,0.0,1.0,31.0,0.0,7.0,0.3457599451303155
micrometer-metrics/micrometer,2019,5572.0,53,0.0,1.0,56.0,11.0,9.0,0.3382081447963801
mini2Dx/mini2Dx,2017,1157.0,2,1.0,0.0,0.0,4.0,0.0,0.207624
mini2Dx/mini2Dx,2019,86.0,2,0.0,0.0,0.0,0.0,11.0,0.3809010600706713
mirkosertic/Bytecoder,2017,6595.0,31,8.0,11.0,4.0,18.0,14.0,0.11524734982332155
mirkosertic/Bytecoder,2018,3541.0,10,7.0,8.0,2.0,16.0,10.0,0.2575260869565217
mit-cml/appinventor-sources,2017,17022.0,7,3.0,5.0,11.0,17.0,38.0,0.5924848484848484
mit-cml/appinventor-sources,2018,17835.0,5,3.0,10.0,19.0,14.0,9.0,0.5231970802919707
mit-cml/appinventor-sources,2019,25841.0,10,8.0,17.0,22.0,35.0,42.0,0.305
mlhartme/stool,2017,1054.0,4,0.0,0.0,10.0,3.0,35.0,0.2400403225806451
mlhartme/stool,2018,1941.0,15,0.0,2.0,19.0,6.0,63.0,0.16256989247311826
mlhartme/stool,2019,3355.0,31,0.0,3.0,35.0,11.0,57.0,0.12152929875120075
mockito/mockito,2017,2255.0,9,0.0,0.0,5.0,0.0,0.0,0.1976
mockito/mockito,2018,1784.0,7,0.0,0.0,7.0,0.0,2.0,0.17985840707964604
mockito/mockito,2019,1838.0,5,0.0,2.0,6.0,0.0,0.0,0.34942335766423355
molgenis/molgenis,2017,82225.0,320,6.0,37.0,286.0,105.0,56.0,0.3716881778741865
msaperst/selenified,2017,872.0,5,0.0,1.0,0.0,0.0,0.0,0.3106156862745098
msaperst/selenified,2018,2276.0,16,0.0,1.0,0.0,1.0,2.0,0.23710344827586205
msaperst/selenified,2019,4314.0,30,1.0,2.0,3.0,1.0,8.0,0.3491975308641975
msmobility/silo,2018,15527.0,46,12.0,39.0,0.0,81.0,298.0,0.18215686274509804
msmobility/silo,2019,14974.0,62,6.0,27.0,2.0,48.0,250.0,0.3117230046948357
mzmine/mzmine3,2017,2710.0,28,7.0,10.0,20.0,40.0,2.0,0.2148827586206896
mzmine/mzmine3,2018,4979.0,50,5.0,15.0,12.0,40.0,4.0,0.17679729729729726
mzmine/mzmine3,2019,13680.0,103,16.0,50.0,24.0,77.0,17.0,0.15776340110905732
naver/pinpoint,2017,1504.0,11,0.0,1.0,1.0,4.0,0.0,0.19829805013927576
naver/pinpoint,2018,678.0,5,0.0,0.0,0.0,0.0,0.0,0.20184745762711864
naver/pinpoint,2019,1478.0,7,0.0,0.0,0.0,2.0,0.0,0.20767961165048546
nemerosa/ontrack,2017,2983.0,18,2.0,2.0,11.0,8.0,0.0,0.14045605700712588
nemerosa/ontrack,2018,1932.0,4,0.0,1.0,9.0,4.0,0.0,0.2101796565389696
nemerosa/ontrack,2019,842.0,1,0.0,0.0,17.0,0.0,0.0,0.13378260869565214
neo4j-contrib/neo4j-apoc-procedures,2017,3901.0,8,0.0,5.0,36.0,4.0,60.0,0.38761538461538453
neo4j-contrib/neo4j-apoc-procedures,2018,1326.0,2,0.0,1.0,16.0,0.0,0.0,0.5924848484848484
neo4j-contrib/neo4j-apoc-procedures,2019,675.0,1,0.0,0.0,11.0,0.0,0.0,0.7195751295336787
neo4j/neo4j-java-driver,2017,5844.0,39,0.0,0.0,4.0,2.0,3.0,0.43825062034739454
neo4j/neo4j-java-driver,2018,8407.0,73,0.0,0.0,16.0,2.0,7.0,0.26946323529411764
neo4j/neo4j-java-driver,2019,10802.0,65,0.0,0.0,21.0,2.0,7.0,0.3812079207920792
neowu/core-ng-project,2017,1082.0,16,0.0,0.0,5.0,0.0,33.0,0.03362716049382716
neowu/core-ng-project,2018,2463.0,37,0.0,0.0,21.0,0.0,95.0,0.15766199649737303
netty/netty,2017,9826.0,20,5.0,27.0,109.0,64.0,30.0,0.6974230769230768
netty/netty,2018,5818.0,9,4.0,22.0,74.0,35.0,18.0,0.7264251968503936
netty/netty,2019,6595.0,14,4.0,20.0,72.0,36.0,50.0,0.7293078260869563
networknt/light-4j,2017,303.0,3,0.0,0.0,0.0,4.0,9.0,0.4553229974160206
networknt/light-4j,2018,1952.0,9,0.0,4.0,5.0,14.0,22.0,0.6201326860841423
networknt/light-codegen,2017,251.0,2,0.0,0.0,1.0,0.0,1.0,0.5176150234741783
networknt/light-codegen,2018,921.0,2,3.0,4.0,8.0,36.0,13.0,0.4828223684210526
networknt/light-codegen,2019,921.0,2,3.0,4.0,8.0,36.0,13.0,0.4849040404040404
nextcloud/android,2017,7370.0,28,5.0,13.0,56.0,86.0,28.0,0.2934562676340185
nextcloud/android,2018,23018.0,105,6.0,29.0,138.0,292.0,135.0,0.186581799591002
nextcloud/android,2019,21350.0,92,6.0,26.0,97.0,274.0,185.0,0.22302571230020848
ngageoint/geopackage-mapcache-android,2017,3623.0,2,7.0,6.0,15.0,22.0,3.0,0.06633333333333333
ngageoint/geopackage-mapcache-android,2018,4179.0,3,7.0,10.0,15.0,63.0,4.0,0.10661783439490446
ngageoint/geopackage-mapcache-android,2019,6353.0,8,8.0,11.0,18.0,71.0,11.0,0.1070748898678414
nhsconnect/careconnect-reference-implementation,2017,10523.0,40,13.0,33.0,11.0,37.0,98.0,0.15932219570405728
nhsconnect/careconnect-reference-implementation,2018,7900.0,35,15.0,29.0,10.0,54.0,96.0,0.06073384615384615
nhsconnect/careconnect-reference-implementation,2019,3307.0,17,8.0,16.0,5.0,25.0,49.0,0.025055737704918028
nidi3/graphviz-java,2017,135.0,4,0.0,0.0,2.0,0.0,0.0,0.16268032786885245
nidi3/graphviz-java,2019,276.0,5,0.0,0.0,5.0,0.0,9.0,0.15507942238267147
nielsbasjes/yauaa,2017,1870.0,8,0.0,4.0,2.0,10.0,22.0,0.148375
nielsbasjes/yauaa,2018,1629.0,5,0.0,5.0,8.0,4.0,8.0,0.13317688679245282
nielsbasjes/yauaa,2019,2024.0,6,1.0,5.0,6.0,1.0,9.0,0.192
nikiroo/fanfix,2017,4229.0,8,5.0,21.0,4.0,100.0,18.0,0.43606267806267796
nikiroo/fanfix,2018,624.0,2,0.0,0.0,0.0,6.0,0.0,0.35472222222222227
nikiroo/fanfix,2019,7190.0,18,12.0,42.0,4.0,183.0,46.0,0.19294694960212197
